seed_delta,kenpom_rank_delta,adj_efficiency_margin_delta,adj_o_delta,adj_d_delta,tempo_delta,three_pt_pct_delta,efg_pct_delta,turnover_rate_delta,ft_rate_delta,oreb_pct_delta,conference_strength_delta,coach_apps_delta,close_game_wpct_delta,variance_delta,experience_score_delta,draft_prospects_delta,win_pct_delta,last_10_win_pct_delta,seed_a_val,seed_b_val,higher_seed_kenpom,aem_sum,tempo_avg,hist_seed_win_rate,round_num,seed_kenpom_gap_delta,outcome,year,round,region,team_a,team_b
-1,10,-1.4076353412563627,-4.583162921126473,-3.1755275798701064,4.331240619206028,0.04493943391336325,0.020510794530951504,-0.05008742412844752,-0.02548356584189565,3.662340147773506,0.5469031825952899,-7,-0.47106601432588446,3.6155639813880835,-0.7643587269944714,0,0.009206987975088232,0.29393259527811166,4,5,17,46.86823021417089,71.5308445070644,0.5199893401555818,2,-16,1,2011,R32,East,Kentucky,West Virginia
8,15,-4.753849290494015,2.1969215560508957,6.950770846544913,8.907674968362542,0.02589744274552719,-0.002595497600973884,0.06582403081672462,0.22416779085670374,-2.4620834005438184,-1.187852232237085,8,-0.1018975016882469,7.676909941937064,-1.0432509579046272,0,-0.11157519478620237,-0.019960513373658006,11,3,16,28.858888572136436,68.97300752609831,0.3452465393936808,2,22,1,2011,R32,East,Marquette,Syracuse
-5,-42,-0.4435831919334028,-5.485514497908611,-5.041931305975211,-1.3148088709943124,-0.025484972049142463,0.00012629854201628987,-0.01640744541772729,0.03562762422732957,-6.102648789067356,2.2045847427554035,16,-0.15894274762138072,2.9864097419552778,0.11032608441340752,1,0.04125388033106503,-0.06995780578914113,2,7,7,31.95587781549141,71.61703126271256,0.598687660112452,2,14,1,2011,R32,East,UNC,Washington
7,45,-10.087941497145234,-8.318669632623994,1.7692718645212437,-7.541275680957668,0.022371516580978523,0.00307725445111795,-0.01915621316655078,0.05094661502475806,5.539828254927684,-5.295814644776264,-11,-0.21051926052148662,0.24656387827456783,1.5,-1,-0.09060705838256344,0.011927663171286573,8,1,1,42.059885557631986,68.99041137513191,0.36354745971843366,2,-4,1,2011,R32,Southeast,Butler,Pitt
-1,-9,7.469752705525751,3.279743194367896,-4.190009511157854,-13.745942591265162,0.044550447130708715,-0.0003793158170205535,-0.02763486177649535,-0.004140421545967499,-2.9115565854798646,2.197598416875841,13,-0.151293174619484,-0.2963161446116853,0.5107297514714437,1,0.021453221676859147,-0.04503461442967549,4,5,16,36.401055247457045,67.39593460593287,0.5199893401555818,2,3,1,2011,R32,Southeast,Wisconsin,Kansas State
-8,-14,10.321899728925107,9.04096026398355,-1.280939464941568,-3.5568720823104485,-0.01354055642920976,-0.033294229105964024,-0.010252604499215529,-0.038867540169202075,0.436801857972565,-0.5974697896966958,10,0.25082341635861005,-0.7610236822732048,-0.06742189676359445,3,0.22738954119082666,0.3501233569269979,3,11,13,34.320417480587295,66.38688639163516,0.6547534606063192,2,-23,1,2011,R32,Southeast,BYU,Gonzaga
-5,-31,16.681197674348493,9.3272038102821,-7.353993864066382,-1.092032223374801,-0.05884124925448836,0.004935232198840178,0.023785664837998488,0.04880137121170158,1.2685598034849335,1.4038468660131675,19,-0.10112121618745107,2.1538606463589467,1.5,-1,0.22847361260002308,0.04694550689636212,2,7,9,33.577705865498984,71.60054489954706,0.598687660112452,2,3,1,2011,R32,Southeast,Florida,UCLA
-8,-37,4.3615495925847405,5.491032912113113,1.1294833195283758,-8.315781538484991,-0.03728914680987694,-0.01119273722070413,0.00039965447045489655,0.00454738039949476,-4.799736455205757,2.5756769373858632,13,0.08379299749283631,-3.985497599960114,0.6693282751289118,2,0.08934556157532292,0.27294036905085384,1,9,3,44.99411418287964,66.51614266565065,0.6547534606063192,2,-9,1,2011,R32,Southwest,Kansas,Illinois
-1,-60,6.257433581261493,9.272506038308236,3.0150724570467418,-1.2773005318805843,0.019845708891793545,-0.030338638261624862,-0.03741079827603433,-0.02425458547833742,-3.8008272783343386,-0.27941515765400204,0,-0.1723210424022551,1.5405844994818239,1.134795671221056,0,-0.008533005138496974,-0.09047687728685283,12,13,50,0.18413914001479093,67.30810128301627,0.5199893401555818,2,45,1,2011,R32,Southwest,Richmond,Morehead State
8,24,-13.128072228209186,-5.490781591317187,7.63729063689199,-4.58648177450074,-0.0036066324354039336,-0.014361686660506634,0.04586069026565728,0.012366447923821744,5.123375490575967,-3.6180635911383012,-15,-0.007185651404323701,-3.8867189442930474,0.5499101779107933,1,-0.17520653251688423,-0.2184315918718761,11,3,12,31.008710290224528,69.31380382788814,0.3452465393936808,2,13,1,2011,R32,Southwest,VCU,Purdue
8,32,-20.900987323642326,-7.7755615686870385,13.125425754955288,0.28212393807532976,0.039727331346190164,-0.007953616007802755,0.013054746552322721,0.08653045153543715,-6.3109984385372435,-2.1943311524530156,0,0.012709024138567115,-1.6645459494785566,1.5,2,-0.11347425234715192,-0.18017944356640714,10,2,14,29.670673569359778,68.78312214936163,0.3452465393936808,2,11,1,2011,R32,Southwest,Florida State,Notre Dame
-7,-25,19.931162697256077,14.111707190154164,-5.819455507101907,3.9440655400859868,-0.021255733509770502,-0.019457596115117104,0.07434603203830879,0.0635523478532844,-3.766081248697901,0.22664443244459065,13,-0.09070903068418251,0.7290963308211822,-1.5,3,0.20649507510085474,-0.08012411100094308,1,8,1,40.03234939304684,61.575667309813625,0.6364525402815664,2,-16,1,2011,R32,West,Duke,Michigan
1,27,-3.4951518543279363,-5.907492911665187,-2.412341057337258,-5.430336808953001,-0.055855108372479756,0.043977893269931845,0.0034828257635980964,-0.01766266268186839,-1.0801369935606537,-1.6136019902609462,-3,-0.427079302014504,0.5856792854770383,1.5,0,0.003585318334898502,0.08524734970333792,5,4,23,36.958244277719054,66.83252365124166,0.48001065984441826,2,-21,1,2011,R32,West,Arizona,Texas
-3,-27,11.442147055412232,6.9876996213479,-4.454447434064335,8.758007558009162,0.017999050744662348,0.007000857437741259,-0.05404241820953215,-0.09333252410888249,6.942398865628171,0.40413135238231,13,0.45218428226699847,-0.7362147201771325,1.0187974987128836,2,0.09380923295462296,-0.015048063884943619,3,6,17,22.88253821109625,66.19407394134522,0.5597136492671929,2,10,1,2011,R32,West,UConn,Cincinnati
-5,-40,9.266532687065435,9.215933347205834,-0.050599339859601855,6.263657681995234,0.013798614161399825,0.028745434746346388,-0.0160087999784308,0.02275557373350956,-3.586611011847868,1.8994921414806876,-3,-0.4149325184808547,-0.7057758767786133,-0.0940939259352529,1,0.10891401282008972,0.15772622517948787,2,7,14,43.19687354220751,66.4206914304356,0.598687660112452,2,12,1,2011,R32,West,San Diego State,Temple
-3,-21,4.353712590767287,1.8477011978205127,-2.5060113929467747,-1.349595691848421,-0.08319608627380581,0.012161583859454095,0.025161377818670533,0.013431771782069446,4.565467372130037,1.537392567156198,7,0.2272035120264979,-1.810645911054733,0.9370965377048854,1,0.03711133061786209,-0.32293833896869983,1,4,6,49.814307463681814,73.02166697074321,0.5597136492671929,3,1,0,2011,S16,East,Ohio State,Kentucky
9,24,-3.7036276709577916,1.6993754842728919,5.403003155230678,2.467218183064176,-0.04164047143998084,-0.037321647206341124,0.01425103040827419,0.10269258277154286,2.833314559510459,-3.4360358593367657,-11,0.154164775327081,2.715974387136505,0.3184007603234935,-2,-0.16108660872865888,0.0027009713235260913,11,2,7,27.808666952600213,72.19323591874749,0.32739298293223956,3,19,0,2011,S16,East,Marquette,UNC
4,30,-5.949431946248019,-5.375863067794626,0.5735688784534005,4.696810224352788,-0.009251123164538022,0.005168716240560922,0.013319525588518122,0.0022134509739201724,3.671017690276887,-3.332454129697327,-13,-0.17977499069588454,-1.3018950159734608,1.009858624514762,-2,-0.07355815460960557,-0.18507130770432167,8,4,16,37.921376006734775,62.87136842247668,0.42067574785125056,3,-9,1,2011,S16,Southeast,Butler,Wisconsin
1,4,-2.8082931651675374,0.8754268441376212,3.683720009305148,-6.446078437379725,0.01748935125571366,-0.043183950822665684,-0.005565165891719709,0.0013760597950556175,-0.29421843721399554,-0.17880537082759318,-6,0.052588014287620166,-0.23272377836026337,-1.5,1,-0.03856753412544356,0.06411689683260768,3,2,9,47.45061037467994,67.8314895691698,0.48001065984441826,3,2,0,2011,S16,Southeast,BYU,Florida
-11,-47,21.457045527094046,9.598096091196183,-11.858949435897856,-4.31119912066783,-0.0023647513301852108,0.040691493677318835,0.01533855686606625,-0.027495760723718066,-1.8121038597108843,5.708510599645765,13,-0.02003957056348782,-5.533354047711114,0.03917445417372978,2,0.23106780130819315,0.40257846626649674,1,12,3,27.898618248370333,64.51385145674207,0.7068222210935676,3,-14,1,2011,S16,Southwest,Kansas,Richmond
1,-10,4.555475908148946,1.094132781380054,-3.461343126768895,-1.9036211777615222,-0.02725158689220014,-0.010169592568537889,0.012754424609504211,-0.09290417839654957,9.040808503184184,0.13534145290771016,-2,0.11073626502546874,1.9581439791957926,0.303906013510729,-1,-0.03438779070066378,0.1618361773375242,11,10,36,13.325162153866394,67.97237352951853,0.48001065984441826,3,10,1,2011,S16,Southwest,VCU,Florida State
-4,-49,13.250209833455902,11.893473850785753,-1.3567359826701448,-0.5696551669085395,0.0269838002226086,-0.009529313772002501,0.025525754194009098,0.0642015082056957,-1.4433729029318698,4.053509515793388,17,0.10291757395458079,-0.6507247835401131,-1.5,2,0.1037040415326449,0.15174688044879447,1,5,1,46.713302256847015,63.832527663310884,0.5793242521487495,3,23,1,2011,S16,West,Duke,Arizona
1,3,-9.069360481382233,-0.8480119106291113,8.221348570753122,1.0205574489165912,-0.0073615343156422375,-0.011399406094322218,0.01737339966124915,-0.017259026310348313,2.9573815765436215,-0.5941216169525534,12,0.5497643507468297,-3.214636744723718,1.4991442674987523,0,0.015654554713526836,-0.11177711067744367,3,2,14,43.394045747890715,70.06279899589151,0.48001065984441826,3,3,1,2011,S16,West,UConn,San Diego State
2,20,6.9741501246782605,3.6822941793133452,-3.291855945364915,2.736837989452013,0.023948359851049317,0.019237305778125102,-0.021609784301990675,-0.029581894132579778,3.89339204403068,-1.939442047510087,-19,0.11315059384259751,-2.403412365592157,-1.050421204530383,-1,-0.025623797265601378,0.09571485919846656,4,2,7,38.486444748236266,72.3280458219414,0.46008511544443426,4,-8,0,2011,E8,East,Kentucky,UNC
6,37,-9.143479739680359,-3.3947128859661007,5.748766853714258,-5.834755253206595,0.04474613712798331,-0.028044595749617707,0.007805438206195586,-0.004758927823898973,-0.15728636343587254,-5.007104026099887,-16,-0.2966484275804322,-4.973551371849544,-0.22761077853743572,-1,-0.14006116099608812,-0.17888688278767384,8,2,9,41.115423800167115,68.13715116125637,0.382252125230751,4,-4,1,2011,E8,Southeast,Butler,Florida
-10,-33,15.73751285672452,8.556119686078617,-7.18139317064589,-4.662311044229618,-0.013904156217866281,0.019552468987270366,-0.014021845281834006,-0.016826335031901063,-9.423249564720404,5.04340754436398,13,-0.07051698388335326,-3.1707287260634818,-0.20088602371459352,1,0.26480517135547266,0.33453447860917385,1,11,3,33.61815091873986,64.68940741852296,0.6899744811276125,4,-18,0,2011,E8,Southwest,Kansas,VCU
-2,-16,12.81941341189722,6.90001210344451,-5.919401308452706,-7.025377640493183,0.0050173064415477975,0.002050645511631699,0.02685228947553378,0.06917592856747007,-6.053856722964831,1.6459580953038833,6,-0.22705802913696932,2.287171588295072,-1.465259517946759,1,0.05419332827046108,-0.038941188256831794,1,3,1,47.1440986784057,67.0603889001032,0.5399148845555657,4,2,0,2011,E8,West,Duke,UConn
-3,10,7.045652999235708,2.228999935326115,-4.816653063909584,-1.8007894059847018,0.010853437325159199,-0.0021879087948832865,-0.0238544070060277,0.023474642724980843,-4.954175649322117,-0.7229931608679292,3,-0.3497434902463932,-3.9519352620754447,-0.04623755944345831,0,0.1314522434749431,0.09153069898889232,8,11,36,24.92629106125105,66.12016823764543,0.5597136492671929,5,-20,1,2011,F4,,Butler,VCU
1,10,5.567954803203023,-2.5538801488523575,-8.12183495205538,3.1233870963176145,0.05021866182578688,-0.0028391632082293006,-0.009616519350229558,0.012326602113241103,-4.018361108426426,0.16807603107482993,-13,-0.26406939735211676,3.4080515829429867,-1.5,-1,-0.08467369462854013,0.036801857818006156,4,3,17,39.892640069711504,72.13477126850862,0.48001065984441826,5,-4,0,2011,F4,,Kentucky,UConn
-5,-29,1.176370603010863,2.4442220742557623,1.2678514712448958,5.353304185696729,-0.004355869322929085,0.027417340430852644,0.00420740855420218,-0.047996490062602315,2.01457460044918,3.735611616463171,10,0.4197697679138461,1.335279973844754,0.19292515171365743,1,0.1028448478359203,0.13122666894283785,3,8,17,33.148314663497615,67.89642562750143,0.598687660112452,6,2,1,2011,NCG,,UConn,Butler
-15,-190,42.711269364378936,27.6131858531337,-15.098083511245235,5.784419611858183,-0.026982419098741273,0.08112222600930724,0.05155841093949626,0.0933679001227059,-5.7820776619644505,6.526649199374316,7,-0.05584372943006166,-2.8514305357072818,0.6593082548453859,5,0.3809542284217564,0.3177144243852717,1,16,1,12.796091209154707,63.561521719287406,0.991,1,34,1,2010,R64,East,Kentucky,ETSU
-1,-22,15.506849574236629,0.9505749415686751,-14.55627463266795,-3.3320888848204504,-0.006248470068732359,0.004644382907823763,0.00011218271318536033,-0.09692812313773441,-2.5208890966152993,-2.950089842277959,-2,0.010357072167571202,2.6201391416337003,-1.5,1,-0.10251380649011455,-0.0819748077404564,8,9,48,22.096481777561227,66.66319226448923,0.512,1,17,0,2010,R64,East,Texas,Wake Forest
-7,-70,13.46878898748569,0.2760134218184618,-13.192775565667233,6.636221811398954,0.1026580638359868,0.03338168106601436,-0.009912531559375298,-0.029522558653950204,6.411267310108663,0.49516307518477487,-3,0.23386842076108805,-1.444261975300348,-0.21337056235100693,1,-0.004683006416428492,-0.3549794492334983,5,12,31,27.181087006248376,68.84834902951752,0.649,1,35,0,2010,R64,East,Temple,Cornell
-9,-53,22.69402921582489,8.987809223557619,-13.706219992267279,12.661115383169161,-0.0483357314122122,-0.015413453238586117,0.02982692834505324,0.03248995258937243,0.6416678824343585,3.6582431647549676,0,-0.06640087732105487,-3.55192255022032,-1.5,1,-0.019094293522063266,0.014777813717250288,4,13,28,2.6793841485291114,65.3579620808946,0.8,1,-3,1,2010,R64,East,Wisconsin,Wofford
-5,-38,11.95534780106862,13.003810632029584,1.0484628309609576,-7.227951096773893,0.03826891819539702,0.03746177337066692,0.07168999218258393,0.15661991093730904,-3.147507581185131,1.9893407154750093,0,-0.010532944619488727,-6.354798593066435,-0.8601604816230459,-2,-0.07422010107547883,-0.04065613649153199,6,11,41,30.462357656312427,66.65583264201362,0.627,1,18,0,2010,R64,East,Marquette,Washington
-11,-69,30.800302427806187,17.81169729748585,-12.988605130320337,-0.23452226738382365,0.03342142932657949,0.017123963401940112,0.03887984435965572,0.03719818980912276,-3.4252983867201827,2.756863897054082,0,-0.035461624245921475,-0.07018843703452227,0.03798002212003215,2,0.07358005932192535,0.0714377912497739,3,14,15,20.78010765848579,72.05860384347089,0.857,1,-13,1,2010,R64,East,New Mexico,Montana
-3,-31,0.09152896263402432,1.386501001817578,1.2949720391835484,-0.9460611747712022,0.018278937291037245,0.0352514896623598,0.008233076031455344,-0.0442763225543823,10.196628429726335,2.5371030837342228,15,0.04096696485358109,0.1433621965488321,0.3874737681746856,0,-0.017653791886954706,-0.32896782078762243,7,10,26,26.602305873541084,66.58716523088657,0.608,1,16,0,2010,R64,East,Clemson,Missouri
-13,-94,30.89672308989087,8.53199501514078,-22.36472807475009,-3.6174199183778413,0.01148612521940967,0.009244137990573997,0.04049371576580474,0.07531896840841723,7.719314620650241,3.057214572665091,14,-0.20969094669449573,-0.22952465268821065,0.2593570605624045,3,0.07148833894877904,0.13063281738324528,2,15,12,10.876410636815892,64.80012146287038,0.938,1,-24,1,2010,R64,East,West Virginia,Morgan State
-15,-199,36.17038235989636,6.441249871873069,-29.729132488023296,-6.191145445735273,0.010018550696977713,0.045005387910245,0.03306322756019356,0.02075277550352911,4.268007761302318,4.338252441424359,2,-0.04828280885988312,-2.84121321203307,-1.5,2,0.29627353522235345,0.3277431493254671,1,16,9,19.129980722968952,68.88856139758579,0.991,1,43,1,2010,R64,Midwest,Kansas,Lehigh
-1,-12,-10.661956490804627,-1.2513689943306616,9.410587496473966,5.215170905897438,0.01119036878119578,0.02355630674630338,0.1463021988762963,-0.027944219585791907,-4.7096160081756615,3.4064279418064394,-3,0.23225043612804452,3.0618533750593198,0.5655750999512286,1,-0.14850027364414453,-0.23694113599722122,8,9,46,23.274648194582213,69.54590591708623,0.512,1,7,0,2010,R64,Midwest,UNLV,Northern Iowa
-7,-56,16.520831669899827,-2.1129213782785286,-18.633753048178363,-1.0696451104889064,-0.02072062910019401,-0.030765248140249613,-0.053495860086290814,0.10749395556210734,1.8988329676593345,-0.4848697620242439,-3,0.13557149759284176,-0.3337568317071504,-1.5,0,-0.07835525769645069,-0.007209552005806086,5,12,34,9.230155353902353,66.59127073665434,0.649,1,21,1,2010,R64,Midwest,Michigan State,New Mexico State
-9,-41,19.005451533910836,12.339755352102998,-6.665696181807846,1.7869183653603926,-0.012241209472457604,0.011783976026256804,-0.010073758642311553,0.032932806895064004,-1.691136331783948,0.9904857704067292,12,0.04230062325337958,-2.9176332623206918,-1.5,-1,-0.01093003908088741,0.09414392756793344,4,13,31,16.87013693062815,62.61778587858358,0.8,1,-15,1,2010,R64,Midwest,Maryland,Houston
-5,-15,2.982150971247224,4.296830513142822,1.3146795418956003,6.421500734127996,0.009918856285371314,0.02551420265372195,0.03551963469709077,-0.07021547507737597,-11.901193092371877,-0.1767160125914864,6,-0.15809607354929073,-1.619185889411476,-0.9091492305933357,2,0.05359105520205021,0.2953896498084996,6,11,24,15.397858343575548,65.98455906126404,0.627,1,-5,1,2010,R64,Midwest,Tennessee,San Diego State
-11,-71,20.199912546896275,7.950208529968663,-12.249704016927609,1.5210284220135293,-0.04538147429311973,0.031981687484001875,-0.005690968188347051,0.08643512641078588,-9.573432835640801,4.050549134468563,0,0.04723387380194766,-6.540939922758,-0.3959715575878695,1,0.12265127081925309,0.24184596772572908,3,14,27,22.94066234353102,71.10847673412917,0.857,1,-11,0,2010,R64,Midwest,Georgetown,Ohio
-3,-27,-6.005959916566059,-8.853860014966486,-2.84790009840043,-7.79952351628981,0.013127440993584483,0.006566037513412892,-0.018402053500255422,-0.10055939199595482,2.714547168019969,-1.1917020555017657,4,0.07233378088058057,-1.6786954307547912,0.008385394790804135,0,0.08715643860138722,0.058108900496728344,7,10,36,23.949757823727772,71.35457576074526,0.608,1,12,0,2010,R64,Midwest,Oklahoma State,Georgia Tech
-13,-131,26.223755125040245,15.203342235874274,-11.020412889165968,0.5827117892641951,0.028420616494058693,0.06946844129124219,-0.002119750733596215,-0.016121494930347258,-0.8528677608410931,5.10691795586947,0,-0.038601518302126436,-6.501078345567947,-1.3959206593771594,3,0.11755945418567593,0.05436642736413477,2,15,11,22.10554166376838,70.51771297609278,0.938,1,13,1,2010,R64,Midwest,Ohio State,UC Santa Barbara
-15,-165,38.7529016128991,13.691031750650794,-25.061869862248315,-8.318120629069426,0.004252532718492241,0.02480768091093799,0.031540145794519,-0.05675324291657091,2.840804287806229,2.587715599551955,6,0.3258449758164106,-0.6506651395473959,-1.468859549833982,2,0.2139423512871318,0.3674471672494285,1,16,1,36.41200466331713,69.87997969278254,0.991,1,9,1,2010,R64,South,Duke,Arkansas Pine Bluff
-1,-9,-0.7195092128530289,2.6309706900858174,3.3504799029388437,-5.852861077275975,-0.0383694531236381,0.04731328442390792,0.005516417310632099,-0.01170568877567868,0.2050515926748595,0.6785324306951241,-1,0.18879273410146738,2.121864950456521,-1.5,0,0.12204755940373524,-0.07207923767409263,8,9,54,13.406870760079975,66.47325535992968,0.512,1,4,1,2010,R64,South,California,Louisville
-7,-47,19.19593258369171,6.784786106736817,-12.411146476954883,0.23170643749828912,0.00040304343679864463,0.01874770485017052,-0.0025694728680290546,-0.07953343098395277,-5.562004058543277,3.792781044974011,13,0.151383130552127,1.4918272095387728,-1.5,1,0.04476311789778065,-0.024729873963089455,5,12,32,24.03936626697308,69.69723648599879,0.649,1,12,1,2010,R64,South,Texas A&M,Utah State
-9,-61,21.26592252150789,10.303393536545684,-10.962528984962205,3.0584355652700594,-0.0014261341360191082,0.024331843407253473,0.027660344626531858,0.1370938003154305,-4.958536089589796,1.5558017322328062,11,-0.05385802701786713,-2.6876454483891887,0.8435886194588207,2,0.10889546286787444,0.18791613933827844,4,13,27,26.908150141044494,65.54556274818415,0.8,1,5,1,2010,R64,South,Purdue,Siena
-5,-3,7.503808672285699,1.2318039450136666,-6.272004727272034,7.312733021494722,-0.04325746234259803,-0.011126656172922855,0.05386192350221802,0.16455113509122749,-3.8615532088082674,0.9753939231782724,-1,-0.06513948824670523,0.4831649676554921,-0.6225934894365697,1,0.1063740785590741,-0.0004506326230633295,6,11,22,14.732464267631492,66.27882808480656,0.627,1,-17,0,2010,R64,South,Notre Dame,Old Dominion
-11,-74,18.04874959793136,6.307772205418502,-11.740977392512846,0.49000347587755755,0.06099225521678986,0.02787770365115594,-0.0023997466277628776,-0.03757444601598664,4.54717085081862,5.020823412785046,6,-0.19380089169727294,-6.99655646088414,-1.5,3,0.23300032511665536,0.25496392188085193,3,14,11,25.101952268513696,70.96162400864175,0.857,1,-8,1,2010,R64,South,Baylor,Sam Houston
-3,4,4.450533077621256,-0.7672318288250182,-5.217764906446263,-5.2471265474969115,0.009489437173008097,-0.0245943350976654,-0.02582165353722382,0.02840634688153426,4.236396555294466,-4.771743940046259,0,0.3177205000580028,-0.19953030272796468,1.2595472964362777,2,-0.008745062946817539,0.26078797201602694,7,10,49,20.32959979740967,64.78160493315683,0.608,1,-19,0,2010,R64,South,Richmond,Saint Marys
-13,-119,15.870800277367103,10.221500983109323,-5.649299294257773,2.483260843804615,0.004562832738989719,0.01058151367421678,0.04188082288896494,0.07636498653957563,-1.8277479297032038,2.9049620026743606,6,0.3834845031294499,-4.977606768350127,-0.6838846058746411,1,0.30725139185292516,0.25976799356946456,2,15,7,22.362407335902965,70.58813444089938,0.938,1,1,1,2010,R64,South,Villanova,Robert Morris
-15,-129,29.269704244447258,16.38753394188332,-12.88217030256395,6.62773246841742,0.02926248734464937,0.04012194793786461,0.02742474850514054,0.004737194210422402,4.91496398983746,5.582232262284792,5,0.5516307096710011,-5.965522109223711,-1.0577700424847185,0,0.44086866561546734,0.46459858068483706,1,16,1,24.063187299841562,67.70425000870321,0.991,1,-27,1,2010,R64,West,Syracuse,Vermont
-1,-15,7.0263429645361875,6.324582152994012,-0.7017608115421865,4.105561751441584,0.019543565304076027,-0.006327537071946221,0.0390456993028446,-0.007888153092982464,-4.614405995003942,1.936176191798158,4,-0.26075103423288715,3.8459073186767725,-0.9884704778544906,-1,0.02740462558104273,-0.08009221251181398,8,9,40,24.057157441876978,71.07549011396335,0.512,1,10,0,2010,R64,West,Gonzaga,Florida State
-7,-55,15.406296113111551,-2.0004669416340164,-17.406763054745568,-0.04410352818958074,-0.002528781814822967,0.03842469597968878,0.000956217123595865,-0.007403937113980186,6.37107704669144,2.081131829437492,6,-0.05276770675408768,-4.145847853616958,-0.3450796892805057,2,0.014490447572010123,-0.1663451749030711,5,12,35,22.8332676772338,72.23769255661423,0.649,1,20,1,2010,R64,West,Butler,UTEP
-9,-26,24.04063469653093,12.618586379789988,-11.422048316740941,-4.231792725000403,-0.02809944007215559,0.046423845738148284,-0.011895235128734583,0.04750666293723177,5.175757993414859,3.393432339684269,4,0.23888048291172237,-5.6850688719474896,-0.7340731040427517,2,0.14177917987574518,0.21344945274863814,4,13,19,16.335058657032036,67.82327938599144,0.8,1,-30,0,2010,R64,West,Vanderbilt,Murray State
-5,-32,7.431990251149495,0.7274026398654172,-6.704587611284083,6.566390842644324,0.058793131822832134,0.03050682145272099,0.0534341673188751,0.07167272274691988,-4.085765351044014,1.2024118316113763,1,0.2044223783363548,-3.740875963026113,-0.6519353955136449,1,-0.04448114866040287,-0.2005441642690431,6,11,32,6.269231781756419,72.59512766278445,0.627,1,12,1,2010,R64,West,Xavier,Minnesota
-11,-84,18.92481420089029,7.486575211079838,-11.438238989810458,5.01383826133916,-0.0073579166705361465,-0.0032152262280982224,0.045224296200070846,-0.09284657374660948,0.19155244241334657,3.617921011658111,6,-0.004520089562245588,-0.06347694906595969,-1.5,2,-0.08728064401186597,0.27803484521329247,3,14,25,28.968372049960315,69.71513993076402,0.857,1,2,1,2010,R64,West,Pitt,Oakland
-3,-3,17.77943287747847,9.570980921516878,-8.208451955961593,-6.156850776095808,0.04072594889141873,-0.013135577537679022,-0.01260545194676449,-0.11749586907197157,-0.4322148206190377,2.0877890193683912,7,-0.09986394789732367,-0.23736622052701506,-1.192473219376164,2,0.22078993490477183,0.027729116516067798,7,10,39,22.373110758013418,66.15231795092417,0.608,1,-12,1,2010,R64,West,BYU,Florida
-13,-131,31.243228747917776,15.688342116207949,-15.554886631709834,6.643199623456816,0.03770774829671686,0.06886757520646397,-0.006443349198874626,0.08059972231350371,5.761150873094543,4.523222986259667,16,0.25022505104694603,-1.1851528620924299,-0.016091058266754388,1,0.15145954954167185,0.05445284899574876,2,15,26,19.68262840865222,64.84131298635029,0.938,1,13,1,2010,R64,West,Kansas State,North Texas
-8,-69,24.45886418510452,11.212090391198572,-13.246773793905945,-1.8755051816829535,-0.03241331865466657,0.06078677852496317,0.002001611752637883,-0.04892455673608587,-7.465082998581771,3.6467480381767188,5,0.21846150369309825,1.1772233268506458,-0.8568865463977282,4,0.15006527646139967,-0.0741564420730374,1,9,1,31.04849638842912,67.39148411605797,0.6547534606063192,2,23,1,2010,R32,East,Kentucky,Wake Forest
8,73,-5.830557672795658,3.305094682927688,9.135652355723352,-6.158281648661131,-0.05695701186249891,-0.00122456007596361,-0.01108023239762193,0.03877193365316922,-1.0530924126995878,-3.3807722052020877,4,-0.10687179920329204,4.155945501540813,1.5,-1,-0.036872963888386456,-0.12452201904875149,12,4,28,19.542855691558344,68.6093789481486,0.3452465393936808,2,-32,1,2010,R32,East,Cornell,Wisconsin
8,64,-16.536700115524084,-14.995854490656868,1.5408456248672167,-1.6715345193784117,-0.061244613292169015,-0.011279649629322153,-0.033031079739396785,-0.03888402186787504,2.821930768211722,-2.0563776370734788,0,-0.0027893962970472197,0.7041392359719367,0.39554445080664014,2,-0.03380620377366772,-0.04198853970946759,11,3,15,35.04370997076789,71.10557545008977,0.3452465393936808,2,-27,1,2010,R32,East,Washington,New Mexico
-8,-45,7.631178407899851,2.9668966795490377,-4.664281728350815,-4.068784314590708,-0.01785809785383763,-0.014301184001443867,0.01694458241039476,0.05381424372126997,17.27580781203558,1.3404740688826746,13,-0.10586786592880487,-0.7251787522169231,0.5521279556028906,2,0.03415147206117142,-0.11931054685123543,2,10,12,34.14195531880691,65.0258036609768,0.6547534606063192,2,2,1,2010,R32,East,West Virginia,Missouri
8,49,-10.681879198739235,-11.409245626877436,-0.7273664281381969,1.1453317894193589,-0.017644679650446582,-0.03518829496684006,-0.07539043838132832,0.011494561836500217,-7.385552381702485,-4.176674042245599,3,0.01127027541142267,-0.010126054438487131,0.45514084610221683,-1,-0.08985081377956883,-0.06783181486463175,9,1,9,44.61848388412608,66.36565456942785,0.3452465393936808,2,-3,1,2010,R32,Midwest,Northern Iowa,Kansas
1,3,-5.062300720368402,-12.38633374400041,-7.324033023632012,2.5452031201460983,-0.0013928511320421832,-0.0017511438290099823,-0.032510974561671846,-0.040288547514193196,-3.1329911378457425,0.6049912650949691,-12,-0.15886814711925623,2.5044565921970694,-0.7341868293040736,1,-0.2623205802351898,-0.3073479968159545,5,4,31,30.813287744170584,64.78384662133683,0.48001065984441826,2,3,1,2010,R32,Midwest,Michigan State,Maryland
